%time powercore powersram powertrans tempcore tempsram temptrans
3.328 0.20351 1.4652 0.40096 1.98942987282 1.47932110067 1.35043536255
3.329 0.19687 1.46737 0.38215 1.99035778897 1.4793121411 1.35165710084
3.33 0.19709 1.46737 0.38215 1.9737058272 1.47980794691 1.33937723955
3.331 0.20343 1.4652 0.40096 1.98930765768 1.47940653076 1.35052316565
3.332 0.19717 1.46737 0.38215 1.99094874858 1.47939960923 1.35174460501
3.333 0.19739 1.46737 0.38215 1.97546108694 1.47989837111 1.33946573519
3.334 0.2038 1.4652 0.40096 1.99143822927 1.47950041497 1.35061333413
3.335 0.1973 1.46737 0.38215 1.99272630899 1.47949573731 1.35183721377
3.336 0.19713 1.46737 0.38215 1.97550529918 1.47999395931 1.33956009545
3.337 0.20371 1.4652 0.40096 1.99066661941 1.47959357514 1.35070845408
3.338 0.1971 1.46737 0.38215 1.99193188767 1.47958701495 1.35193175822
3.339 0.19797 1.46737 0.38215 1.97720265617 1.48008680434 1.3396541031
3.34 0.20388 1.4652 0.40096 1.99365414124 1.47969080924 1.35080280969
3.341 0.19724 1.46737 0.38215 1.99330738063 1.4796856835 1.35202741149
3.342 0.19806 1.46723 0.38215 1.97819754003 1.48015176849 1.33975083114
3.343 0.20329 1.46535 0.40096 1.99258245892 1.47978270016 1.35089999088
3.344 0.19733 1.46737 0.38215 1.99195768317 1.47980984999 1.35212369072
3.345 0.19896 1.46708 0.38215 1.98075073213 1.48021571988 1.33984621801
3.346 0.20219 1.46549 0.40096 1.99238777556 1.47987145987 1.35099505712
3.347 0.19705 1.46737 0.38215 1.98837630498 1.47992851547 1.3522175275
3.348 0.19872 1.46679 0.38215 1.97893942627 1.48023688517 1.33993764451
3.349 0.20215 1.46578 0.40096 1.9913441931 1.479945773 1.35108436478
3.35 0.19727 1.46737 0.38215 1.98871154724 1.48007668296 1.3523054187
3.351 0.19942 1.46665 0.38215 1.98148342858 1.4803040687 1.3400256854
3.352 0.20144 1.46593 0.40096 1.99171353257 1.48003856522 1.35117381094
3.353 0.19761 1.46737 0.38215 1.98793617736 1.48020147469 1.35239610611
3.354 0.20047 1.4665 0.38215 1.98524618083 1.48036991584 1.34011784682
3.355 0.2008 1.46607 0.40096 1.99336156666 1.48013155748 1.35126827837
3.356 0.19719 1.46737 0.38215 1.98551562837 1.48032597087 1.35249157496
3.357 0.20046 1.46636 0.38215 1.98391448179 1.48043164204 1.34021246668
3.358 0.20018 1.46622 0.40096 1.99149175456 1.48021801151 1.3513612261
3.359 0.19713 1.46737 0.38215 1.98345244405 1.48044433366 1.35258221619
3.36 0.20137 1.46607 0.38215 1.98593610186 1.48045673978 1.34030139641
3.361 0.19975 1.4665 0.40096 1.99302096855 1.48029762037 1.35145032975
3.362 0.19761 1.46737 0.38215 1.98393530213 1.48059622443 1.35267239022
3.363 0.20178 1.46593 0.38215 1.98853095719 1.48052790074 1.3403932238
3.364 0.19932 1.46665 0.40096 1.99341699523 1.480394137 1.35154412225
3.365 0.19765 1.46737 0.38215 1.98312084569 1.48072402822 1.35276711389
3.366 0.20291 1.46578 0.38512 1.9917056014 1.4805956446 1.34254410218
3.367 0.19874 1.46679 0.39799 1.99537481494 1.48048920416 1.35195542827
3.368 0.19713 1.46737 0.38215 1.98061258542 1.48085091366 1.35098480349
3.369 0.20266 1.46549 0.39304 1.98946305444 1.48062332914 1.34786297452
3.37 0.19847 1.46708 0.39007 1.99369123153 1.4805692675 1.35278303391
3.371 0.19738 1.46737 0.38215 1.98034174458 1.48100356273 1.34601755331
3.372 0.20343 1.4652 0.40096 1.99218410728 1.48065931402 1.35271305695
3.373 0.19728 1.46737 0.38215 1.99295608699 1.48065668445 1.35342040631
3.374 0.19741 1.46737 0.38215 1.97729649331 1.48115660748 1.3409578547
3.375 0.20366 1.4652 0.40096 1.99253713818 1.48075780431 1.35202225508
3.376 0.19719 1.46737 0.38215 1.99333893144 1.48075065651 1.3531886957
3.377 0.19753 1.46737 0.38215 1.97749112028 1.48124773331 1.34088584117
3.378 0.20466 1.4652 0.40096 1.99566185335 1.48085094504 1.35201111533
3.379 0.19727 1.46737 0.38215 1.99674370965 1.48084824391 1.35322886783
3.38 0.19699 1.46737 0.38215 1.97687935618 1.48134381715 1.34094124819
3.381 0.20392 1.4652 0.40096 1.99233882552 1.48093996261 1.35208786732
3.382 0.19707 1.46737 0.38215 1.99384441131 1.48093234993 1.35330400801
3.383 0.19733 1.46737 0.38215 1.97684221977 1.48142831093 1.34102538796
3.384 0.20372 1.4652 0.40096 1.99264696101 1.48102680008 1.352167261
3.385 0.19745 1.46737 0.38215 1.99442592326 1.48102023777 1.35339011483
3.386 0.19787 1.46737 0.38215 1.97947119238 1.48151999647 1.34110861317
3.387 0.20452 1.4652 0.40096 1.99672133096 1.48112461859 1.35225833901
3.388 0.1975 1.46737 0.38215 1.99743014149 1.48112205048 1.35348129237
3.389 0.19767 1.46737 0.38215 1.97971340889 1.48162044101 1.34120657029
3.39 0.20362 1.4652 0.40096 1.99399464237 1.48121919881 1.35235386155
3.391 0.19675 1.46737 0.38215 1.99273376376 1.48120845607 1.35357760389
3.392 0.19716 1.46737 0.38215 1.97567416441 1.4817006557 1.34129590866
3.393 0.20354 1.4652 0.40096 1.99175410041 1.48129737711 1.35244092237
3.394 0.19745 1.46737 0.38215 1.99400388028 1.48128995556 1.3536595818
3.395 0.19719 1.46737 0.38215 1.97775041995 1.48178747262 1.34137967896
3.396 0.20372 1.4652 0.40096 1.99268813891 1.48138653357 1.35252471408
3.397 0.1973 1.46737 0.38215 1.9943446321 1.48137956089 1.35374721499
3.398 0.19721 1.46737 0.38215 1.97756957224 1.48187713149 1.34146779745
3.399 0.20372 1.4652 0.40096 1.99281523917 1.48147634288 1.35261528393
3.4 0.19739 1.46737 0.38215 1.99467959953 1.48147003653 1.35383723887
3.401 0.19695 1.46737 0.38215 1.97723173223 1.48196718916 1.34155905194
3.402 0.20391 1.4652 0.40096 1.99267260646 1.48156574112 1.35270543416
3.403 0.19819 1.46737 0.38215 1.99740737079 1.48156272988 1.35392862626
3.404 0.19695 1.46737 0.38215 1.97981617114 1.48206424071 1.34165123189
3.405 0.2036 1.4652 0.40096 1.9923547675 1.48166151886 1.35279980766
3.406 0.19724 1.46737 0.38215 1.99413622866 1.4816522819 1.35402219651
3.407 0.19805 1.46737 0.38215 1.97990155211 1.48215199987 1.34174398851
3.408 0.20394 1.4652 0.40096 1.99620752574 1.48175562789 1.352891738
3.409 0.19747 1.46737 0.38215 1.99625652367 1.48175025441 1.35411573525
3.41 0.19693 1.46737 0.38215 1.97796800726 1.48224569433 1.34183783885
3.411 0.2036 1.4652 0.40096 1.99219021798 1.48184176009 1.3529848484
3.412 0.19699 1.46737 0.38215 1.99353200791 1.48183210043 1.35420587957
3.413 0.19713 1.46737 0.38215 1.97677760838 1.4823272447 1.34192539602
3.414 0.2038 1.4652 0.40096 1.99305664297 1.48192571365 1.35307027237
3.415 0.19713 1.46737 0.38215 1.99455653393 1.48191901229 1.35429136874
3.416 0.19799 1.46737 0.38215 1.97971343056 1.48241831529 1.34201222443
3.417 0.20386 1.4652 0.40096 1.99602575196 1.48202171881 1.35316032464
3.418 0.19745 1.46737 0.38215 1.99618218151 1.48201671762 1.35438453201
3.419 0.19733 1.46737 0.38215 1.97919876576 1.48251403706 1.34210765002
3.42 0.20372 1.4652 0.40096 1.99397562191 1.48211309305 1.35325573952
3.421 0.19733 1.46737 0.38215 1.99528040972 1.48210560816 1.35447867187
3.422 0.19738 1.46737 0.38215 1.97890138824 1.48260279237 1.34219990077
3.423 0.20344 1.4652 0.40096 1.9933382425 1.4822010421 1.35334649579
3.424 0.19683 1.46737 0.38215 1.99313561726 1.48219068811 1.35456769273
3.425 0.19863 1.46708 0.38215 1.98070443875 1.48262113987 1.34228801041
3.426 0.20214 1.46549 0.40096 1.99339606753 1.48227790571 1.35343472462
3.427 0.19709 1.46737 0.38215 1.99048332157 1.482336952 1.3546558524
3.428 0.19902 1.46694 0.38215 1.98217414363 1.48268331223 1.3423757535
3.429 0.20185 1.46564 0.40096 1.99383978689 1.48236738822 1.35352311325
3.43 0.19773 1.46737 0.38215 1.99161334176 1.48246141039 1.35474509247
3.431 0.20028 1.46679 0.38215 1.98754758374 1.48275168461 1.34246712318
3.432 0.20145 1.46578 0.40096 1.99699391013 1.48246423028 1.35361804231
3.433 0.19701 1.46737 0.38215 1.98928555527 1.48258946352 1.3548423503
3.434 0.20004 1.46665 0.38215 1.98488100933 1.48281409385 1.34256381489
3.435 0.20109 1.46593 0.40096 1.99504284925 1.48255014748 1.35371251075
3.436 0.19733 1.46737 0.38215 1.98891013063 1.48270968752 1.35493410058
3.437 0.20124 1.4665 0.38215 1.98892340736 1.48287693116 1.34265435788
3.438 0.20017 1.46607 0.40096 1.99635779728 1.48263970582 1.35380386996
3.439 0.19745 1.46737 0.38215 1.98714951575 1.48283153218 1.35502626776
3.44 0.20123 1.46622 0.38215 1.98912396685 1.48290588504 1.34274655785
3.441 0.19957 1.46636 0.40096 1.9947623403 1.4827212636 1.35389570968
3.442 0.19739 1.46737 0.38215 1.98524129424 1.4829799529 1.35511669129
3.443 0.20174 1.46593 0.38215 1.99009525322 1.48293459315 1.3428355868
3.444 0.19945 1.46665 0.40096 1.99593837225 1.48280311358 1.35398454202
3.445 0.19698 1.46737 0.38215 1.98404971405 1.48313204373 1.35520573527
3.446 0.20279 1.46593 0.38215 1.99180112871 1.48303497327 1.34292501938
3.447 0.19845 1.46665 0.40096 1.99630978865 1.48289961302 1.3540750071
3.448 0.19681 1.46737 0.38215 1.9810922086 1.4832220728 1.35529631112
3.449 0.20268 1.46564 0.38908 1.99073606795 1.483053531 1.34781073099
3.45 0.19859 1.46694 0.39403 1.99624105054 1.48297620995 1.35489756239
3.451 0.19721 1.46737 0.38215 1.98257321533 1.48337509415 1.35099941061
3.452 0.20317 1.46535 0.397 1.99340097923 1.48309040413 1.35277918219
3.453 0.19798 1.46723 0.38611 1.99639776431 1.48306524436 1.35558337457
3.454 0.19785 1.46737 0.38215 1.9828790666 1.48353414292 1.34597100211
3.455 0.2036 1.4652 0.40096 1.99643437252 1.48316413078 1.35484759241
3.456 0.19727 1.46737 0.38215 1.9961350058 1.48315930224 1.3557880305
3.457 0.19725 1.46737 0.38215 1.97950003577 1.48365623347 1.34340282328
3.458 0.20423 1.4652 0.40096 1.99615264329 1.48325675875 1.35449958266
3.459 0.19715 1.46737 0.38215 1.99742361151 1.48325110995 1.35568857148
3.46 0.19699 1.46737 0.38215 1.97867898198 1.48374572576 1.343394046
3.461 0.20354 1.4652 0.40096 1.99357102957 1.48334095006 1.35452621564
3.462 0.19719 1.46737 0.38215 1.99536937513 1.48333172848 1.35574202844
3.463 0.19764 1.46737 0.38215 1.98024862335 1.4838292792 1.34345536922
3.464 0.20371 1.4652 0.40096 1.99596111175 1.4834299036 1.35460037212
3.465 0.19739 1.46737 0.38215 1.99679947202 1.48342319072 1.35581903767
